Mobility_key,Metro_area,Subregion,Province,Retail_and_recreation,Grocery_and_pharmacy,Parks,Transit_stations,Workplaces,Residential,date
864,,Oakville,Ontario,-44.0,-1.0,9.0,-68.0,-60.0,24.0,2020-05-19
865,,Oakville,Ontario,-39.0,-5.0,70.0,-65.0,-60.0,24.0,2020-05-20
866,,Oakville,Ontario,-40.0,-8.0,88.0,-64.0,-59.0,24.0,2020-05-21
867,,Oakville,Ontario,-42.0,-11.0,77.0,-62.0,-57.0,23.0,2020-05-22
868,,Oakville,Ontario,-43.0,-9.0,162.0,-43.0,-20.0,11.0,2020-05-23
869,,Oakville,Ontario,-40.0,-16.0,120.0,-41.0,-22.0,8.0,2020-05-24
870,,Oakville,Ontario,-36.0,-9.0,72.0,-66.0,-60.0,22.0,2020-05-25
871,,Oakville,Ontario,-36.0,-5.0,88.0,-65.0,-57.0,22.0,2020-05-26
872,,Oakville,Ontario,-33.0,-4.0,77.0,-66.0,-58.0,23.0,2020-05-27
873,,Oakville,Ontario,-39.0,-9.0,6.0,-66.0,-57.0,24.0,2020-05-28
874,,Oakville,Ontario,-40.0,-11.0,20.0,-64.0,-55.0,24.0,2020-05-29
875,,Oakville,Ontario,-39.0,-8.0,125.0,-38.0,-14.0,11.0,2020-05-30
876,,Oakville,Ontario,-35.0,-11.0,120.0,-38.0,-12.0,8.0,2020-05-31
877,,Oakville,Ontario,-32.0,-3.0,124.0,-63.0,-55.0,21.0,2020-06-01
878,,Oakville,Ontario,-35.0,-4.0,92.0,-64.0,-55.0,22.0,2020-06-02
879,,Oakville,Ontario,-33.0,-5.0,78.0,-65.0,-56.0,23.0,2020-06-03
880,,Oakville,Ontario,-32.0,-3.0,125.0,-62.0,-55.0,21.0,2020-06-04
881,,Oakville,Ontario,-36.0,-10.0,70.0,-63.0,-54.0,22.0,2020-06-05
882,,Oakville,Ontario,-34.0,-7.0,210.0,-40.0,-12.0,9.0,2020-06-06
883,,Oakville,Ontario,-30.0,-10.0,180.0,-35.0,-11.0,6.0,2020-06-07
884,,Oakville,Ontario,-28.0,-5.0,132.0,-64.0,-54.0,20.0,2020-06-08
885,,Oakville,Ontario,-31.0,-5.0,115.0,-65.0,-54.0,20.0,2020-06-09
886,,Oakville,Ontario,-30.0,-7.0,61.0,-67.0,-54.0,22.0,2020-06-10
887,,Oakville,Ontario,-30.0,-5.0,133.0,-65.0,-53.0,21.0,2020-06-11
888,,Oakville,Ontario,-31.0,-6.0,123.0,-63.0,-52.0,20.0,2020-06-12
889,,Oakville,Ontario,-31.0,-5.0,235.0,-38.0,-6.0,8.0,2020-06-13
890,,Oakville,Ontario,-29.0,-12.0,197.0,-41.0,-6.0,5.0,2020-06-14
891,,Oakville,Ontario,-27.0,-4.0,147.0,-65.0,-54.0,19.0,2020-06-15
892,,Oakville,Ontario,-27.0,-1.0,159.0,-63.0,-52.0,19.0,2020-06-16
893,,Oakville,Ontario,-25.0,-3.0,141.0,-63.0,-53.0,20.0,2020-06-17
894,,Oakville,Ontario,-25.0,2.0,153.0,-61.0,-52.0,20.0,2020-06-18
895,,Oakville,Ontario,-25.0,-1.0,130.0,-58.0,-51.0,18.0,2020-06-19
896,,Oakville,Ontario,-26.0,4.0,222.0,-34.0,-2.0,6.0,2020-06-20
897,,Oakville,Ontario,-24.0,-6.0,172.0,-29.0,0.0,3.0,2020-06-21
898,,Oakville,Ontario,-24.0,-6.0,96.0,-63.0,-55.0,19.0,2020-06-22
899,,Oakville,Ontario,-27.0,-3.0,77.0,-62.0,-54.0,20.0,2020-06-23
900,,Oakville,Ontario,-20.0,2.0,135.0,-61.0,-52.0,19.0,2020-06-24
901,,Oakville,Ontario,-21.0,2.0,156.0,-58.0,-52.0,19.0,2020-06-25
902,,Oakville,Ontario,-24.0,-4.0,162.0,-56.0,-50.0,17.0,2020-06-26
903,,Oakville,Ontario,-28.0,-5.0,196.0,-37.0,-7.0,7.0,2020-06-27
904,,Oakville,Ontario,-25.0,-9.0,221.0,-31.0,2.0,3.0,2020-06-28
905,,Oakville,Ontario,-17.0,2.0,167.0,-61.0,-54.0,17.0,2020-06-29
906,,Oakville,Ontario,-7.0,28.0,179.0,-57.0,-52.0,15.0,2020-06-30
907,,Oakville,Ontario,-48.0,-47.0,442.0,-72.0,-77.0,22.0,2020-07-01
908,,Oakville,Ontario,-17.0,4.0,143.0,-57.0,-55.0,18.0,2020-07-02
909,,Oakville,Ontario,-23.0,-2.0,162.0,-58.0,-56.0,17.0,2020-07-03
910,,Oakville,Ontario,-29.0,-6.0,259.0,-34.0,-5.0,5.0,2020-07-04
911,,Oakville,Ontario,-26.0,-13.0,202.0,-27.0,-4.0,2.0,2020-07-05
912,,Oakville,Ontario,-20.0,-1.0,159.0,-58.0,-54.0,17.0,2020-07-06
913,,Oakville,Ontario,-21.0,1.0,161.0,-59.0,-53.0,17.0,2020-07-07
914,,Oakville,Ontario,-19.0,1.0,124.0,-61.0,-53.0,18.0,2020-07-08
915,,Oakville,Ontario,-21.0,2.0,141.0,-60.0,-52.0,18.0,2020-07-09
916,,Oakville,Ontario,-25.0,-6.0,112.0,-58.0,-51.0,17.0,2020-07-10
917,,Oakville,Ontario,-28.0,-4.0,137.0,-39.0,-6.0,7.0,2020-07-11
918,,Oakville,Ontario,-21.0,-9.0,241.0,-30.0,-2.0,3.0,2020-07-12
919,,Oakville,Ontario,-19.0,-3.0,169.0,-60.0,-53.0,17.0,2020-07-13
920,,Oakville,Ontario,-19.0,0.0,194.0,-59.0,-52.0,17.0,2020-07-14
921,,Oakville,Ontario,-16.0,0.0,175.0,-62.0,-51.0,17.0,2020-07-15
922,,Oakville,Ontario,-21.0,1.0,69.0,-63.0,-51.0,19.0,2020-07-16
923,,Oakville,Ontario,-21.0,0.0,183.0,-57.0,-49.0,15.0,2020-07-17
924,,Oakville,Ontario,-26.0,-4.0,274.0,-34.0,-2.0,4.0,2020-07-18
925,,Oakville,Ontario,-30.0,-15.0,119.0,-35.0,-8.0,4.0,2020-07-19
926,,Oakville,Ontario,-16.0,2.0,190.0,-59.0,-51.0,16.0,2020-07-20
927,,Oakville,Ontario,-17.0,1.0,186.0,-60.0,-50.0,16.0,2020-07-21
928,,Oakville,Ontario,-20.0,-5.0,56.0,-63.0,-52.0,19.0,2020-07-22
929,,Oakville,Ontario,-16.0,3.0,182.0,-57.0,-49.0,16.0,2020-07-23
930,,Oakville,Ontario,-19.0,0.0,195.0,-56.0,-49.0,14.0,2020-07-24
931,,Oakville,Ontario,-22.0,-4.0,301.0,-31.0,-1.0,3.0,2020-07-25
932,,Oakville,Ontario,-20.0,-9.0,212.0,-30.0,-2.0,2.0,2020-07-26
933,,Oakville,Ontario,-17.0,-1.0,136.0,-62.0,-53.0,17.0,2020-07-27
934,,Oakville,Ontario,-16.0,1.0,189.0,-59.0,-51.0,16.0,2020-07-28
935,,Oakville,Ontario,-11.0,3.0,168.0,-59.0,-52.0,17.0,2020-07-29
936,,Oakville,Ontario,-11.0,6.0,183.0,-55.0,-51.0,15.0,2020-07-30
937,,Oakville,Ontario,-15.0,3.0,213.0,-51.0,-52.0,13.0,2020-07-31
938,,Oakville,Ontario,-24.0,-6.0,281.0,-24.0,-5.0,2.0,2020-08-01
939,,Oakville,Ontario,-22.0,-9.0,79.0,-32.0,-11.0,4.0,2020-08-02
940,,Oakville,Ontario,-32.0,-27.0,248.0,-73.0,-80.0,21.0,2020-08-03
941,,Oakville,Ontario,-20.0,-2.0,46.0,-59.0,-52.0,17.0,2020-08-04
942,,Oakville,Ontario,-10.0,2.0,206.0,-59.0,-52.0,15.0,2020-08-05
943,,Oakville,Ontario,-14.0,2.0,213.0,-60.0,-51.0,15.0,2020-08-06
944,,Oakville,Ontario,-18.0,-4.0,192.0,-57.0,-50.0,14.0,2020-08-07
945,,Oakville,Ontario,-21.0,-6.0,308.0,-30.0,-3.0,2.0,2020-08-08
946,,Oakville,Ontario,-19.0,-12.0,224.0,-35.0,-3.0,1.0,2020-08-09
947,,Oakville,Ontario,-14.0,-3.0,171.0,-62.0,-52.0,15.0,2020-08-10
948,,Oakville,Ontario,-15.0,1.0,178.0,-60.0,-51.0,16.0,2020-08-11
949,,Oakville,Ontario,-11.0,1.0,195.0,-61.0,-51.0,16.0,2020-08-12
950,,Oakville,Ontario,-13.0,2.0,207.0,-60.0,-50.0,15.0,2020-08-13
951,,Oakville,Ontario,-16.0,-1.0,197.0,-56.0,-49.0,13.0,2020-08-14
952,,Oakville,Ontario,-20.0,-4.0,303.0,-30.0,-3.0,2.0,2020-08-15
953,,Oakville,Ontario,-20.0,-9.0,159.0,-34.0,-6.0,2.0,2020-08-16
954,,Oakville,Ontario,-17.0,-5.0,,-63.0,-53.0,16.0,2020-08-17
955,,Oakville,Ontario,-14.0,1.0,,-61.0,-50.0,15.0,2020-08-18
956,,Oakville,Ontario,-11.0,0.0,,-60.0,-51.0,15.0,2020-08-19
957,,Oakville,Ontario,-11.0,2.0,,-57.0,-50.0,14.0,2020-08-20
958,,Oakville,Ontario,-17.0,-4.0,,-53.0,-49.0,13.0,2020-08-21
959,,Oakville,Ontario,-20.0,-3.0,,-25.0,-2.0,2.0,2020-08-22
960,,Oakville,Ontario,-19.0,-10.0,,,-3.0,0.0,2020-08-23
961,,Oakville,Ontario,-13.0,-2.0,,-59.0,-52.0,15.0,2020-08-24
962,,Oakville,Ontario,-12.0,1.0,,-57.0,-50.0,14.0,2020-08-25
963,,Oakville,Ontario,-12.0,-2.0,,-58.0,-51.0,16.0,2020-08-26
964,,Oakville,Ontario,-13.0,2.0,,-54.0,-49.0,15.0,2020-08-27
965,,Oakville,Ontario,-15.0,-1.0,,-47.0,-48.0,14.0,2020-08-28
966,,Oakville,Ontario,-18.0,0.0,,-17.0,-5.0,3.0,2020-08-29
967,,Oakville,Ontario,-14.0,-5.0,,,-2.0,0.0,2020-08-30
968,,Oakville,Ontario,-11.0,3.0,,-53.0,-50.0,14.0,2020-08-31
969,,Oakville,Ontario,-12.0,2.0,,-51.0,-49.0,14.0,2020-09-01
970,,Oakville,Ontario,-11.0,0.0,,-56.0,-50.0,15.0,2020-09-02
971,,Oakville,Ontario,-11.0,3.0,,-52.0,-49.0,13.0,2020-09-03
972,,Oakville,Ontario,-13.0,3.0,,-49.0,-49.0,12.0,2020-09-04
973,,Oakville,Ontario,-20.0,0.0,,-22.0,-7.0,2.0,2020-09-05
974,,Oakville,Ontario,-7.0,2.0,,,-4.0,-1.0,2020-09-06
975,,Oakville,Ontario,-51.0,-51.0,,-64.0,-85.0,22.0,2020-09-07
976,,Oakville,Ontario,-13.0,12.0,,-55.0,-50.0,15.0,2020-09-08
977,,Oakville,Ontario,-13.0,1.0,,-55.0,-49.0,15.0,2020-09-09
978,,Oakville,Ontario,-13.0,1.0,,-50.0,-48.0,15.0,2020-09-10
979,,Oakville,Ontario,-15.0,-1.0,137.0,-45.0,-45.0,13.0,2020-09-11
980,,Oakville,Ontario,-13.0,1.0,254.0,-12.0,0.0,3.0,2020-09-12
981,,Oakville,Ontario,-15.0,-4.0,129.0,-22.0,-5.0,3.0,2020-09-13
982,,Oakville,Ontario,-15.0,0.0,146.0,-52.0,-45.0,15.0,2020-09-14
983,,Oakville,Ontario,-16.0,-1.0,137.0,-53.0,-44.0,15.0,2020-09-15
984,,Oakville,Ontario,-14.0,-5.0,141.0,-51.0,-46.0,15.0,2020-09-16
985,,Oakville,Ontario,-14.0,-1.0,127.0,-52.0,-45.0,15.0,2020-09-17
986,,Oakville,Ontario,-16.0,-2.0,109.0,-48.0,-42.0,13.0,2020-09-18
987,,Oakville,Ontario,-15.0,2.0,217.0,-19.0,-1.0,4.0,2020-09-19
988,,Oakville,Ontario,-13.0,-1.0,174.0,-17.0,-2.0,3.0,2020-09-20
989,,Oakville,Ontario,-19.0,0.0,126.0,-57.0,-46.0,15.0,2020-09-21
990,,Oakville,Ontario,-19.0,0.0,136.0,-56.0,-45.0,15.0,2020-09-22
991,,Oakville,Ontario,-16.0,-2.0,137.0,-55.0,-45.0,15.0,2020-09-23
992,,Oakville,Ontario,-18.0,1.0,114.0,-55.0,-44.0,16.0,2020-09-24
993,,Oakville,Ontario,-19.0,1.0,134.0,-48.0,-41.0,13.0,2020-09-25
994,,Oakville,Ontario,-16.0,5.0,275.0,-24.0,2.0,3.0,2020-09-26
995,,Oakville,Ontario,-15.0,3.0,202.0,-21.0,0.0,2.0,2020-09-27
996,,Oakville,Ontario,-21.0,2.0,117.0,-56.0,-44.0,15.0,2020-09-28
997,,Oakville,Ontario,-20.0,4.0,98.0,-55.0,-43.0,15.0,2020-09-29
998,,Oakville,Ontario,-19.0,0.0,44.0,-56.0,-45.0,17.0,2020-09-30
999,,Oakville,Ontario,-18.0,4.0,76.0,-56.0,-42.0,16.0,2020-10-01
1000,,Oakville,Ontario,-22.0,-1.0,38.0,-55.0,-41.0,16.0,2020-10-02
1001,,Oakville,Ontario,-17.0,6.0,188.0,-27.0,-1.0,5.0,2020-10-03
1002,,Oakville,Ontario,-24.0,0.0,-6.0,-32.0,-8.0,6.0,2020-10-04
1003,,Oakville,Ontario,-21.0,4.0,113.0,-56.0,-43.0,15.0,2020-10-05
1004,,Oakville,Ontario,-21.0,4.0,116.0,-55.0,-43.0,15.0,2020-10-06
1005,,Oakville,Ontario,-19.0,4.0,63.0,-57.0,-44.0,17.0,2020-10-07
1006,,Oakville,Ontario,-18.0,9.0,86.0,-55.0,-42.0,16.0,2020-10-08
1007,,Oakville,Ontario,-18.0,13.0,123.0,-50.0,-41.0,14.0,2020-10-09
1008,,Oakville,Ontario,-21.0,12.0,215.0,-29.0,-4.0,5.0,2020-10-10
1009,,Oakville,Ontario,-22.0,9.0,126.0,-24.0,-6.0,3.0,2020-10-11
1010,,Oakville,Ontario,-59.0,-54.0,259.0,-78.0,-85.0,25.0,2020-10-12
1011,,Oakville,Ontario,-21.0,8.0,133.0,-55.0,-43.0,15.0,2020-10-13
1012,,Oakville,Ontario,-16.0,4.0,107.0,-55.0,-44.0,17.0,2020-10-14
1013,,Oakville,Ontario,-22.0,-2.0,-1.0,-58.0,-43.0,19.0,2020-10-15
1014,,Oakville,Ontario,-18.0,3.0,97.0,-51.0,-40.0,16.0,2020-10-16
1015,,Oakville,Ontario,-13.0,10.0,246.0,-23.0,-2.0,6.0,2020-10-17
1016,,Oakville,Ontario,-18.0,0.0,82.0,-28.0,-8.0,6.0,2020-10-18
1017,,Oakville,Ontario,-24.0,-1.0,12.0,-59.0,-43.0,18.0,2020-10-19
1018,,Oakville,Ontario,-21.0,2.0,86.0,-55.0,-42.0,16.0,2020-10-20
1019,,Oakville,Ontario,-19.0,0.0,53.0,-56.0,-44.0,18.0,2020-10-21
1020,,Oakville,Ontario,-19.0,1.0,39.0,-55.0,-42.0,18.0,2020-10-22
1021,,Oakville,Ontario,-18.0,-1.0,153.0,-50.0,-40.0,15.0,2020-10-23
1022,,Oakville,Ontario,-14.0,7.0,139.0,-26.0,-2.0,7.0,2020-10-24
1023,,Oakville,Ontario,-15.0,1.0,65.0,-25.0,-6.0,6.0,2020-10-25
1024,,Oakville,Ontario,-22.0,2.0,42.0,-55.0,-42.0,17.0,2020-10-26
1025,,Oakville,Ontario,-22.0,1.0,27.0,-56.0,-42.0,17.0,2020-10-27
1026,,Oakville,Ontario,-15.0,4.0,74.0,-56.0,-43.0,17.0,2020-10-28
1027,,Oakville,Ontario,-18.0,4.0,26.0,-56.0,-41.0,17.0,2020-10-29
1028,,Oakville,Ontario,-18.0,4.0,16.0,-54.0,-40.0,16.0,2020-10-30
1029,,Oakville,Ontario,-16.0,10.0,120.0,-24.0,-1.0,7.0,2020-10-31
1030,,Oakville,Ontario,-21.0,-2.0,-13.0,-32.0,-10.0,7.0,2020-11-01
1031,,Oakville,Ontario,-23.0,-1.0,18.0,-57.0,-42.0,17.0,2020-11-02
1032,,Oakville,Ontario,-23.0,-4.0,32.0,-57.0,-42.0,17.0,2020-11-03
1033,,Oakville,Ontario,-18.0,-6.0,91.0,-56.0,-42.0,17.0,2020-11-04
1034,,Oakville,Ontario,-18.0,-1.0,74.0,-55.0,-40.0,17.0,2020-11-05
1035,,Oakville,Ontario,-17.0,-2.0,108.0,-52.0,-38.0,16.0,2020-11-06
1036,,Oakville,Ontario,-12.0,1.0,255.0,-26.0,-1.0,5.0,2020-11-07
1037,,Oakville,Ontario,-11.0,1.0,209.0,-23.0,-4.0,4.0,2020-11-08
1038,,Oakville,Ontario,-20.0,0.0,119.0,-56.0,-41.0,16.0,2020-11-09
1039,,Oakville,Ontario,-18.0,2.0,145.0,-56.0,-41.0,16.0,2020-11-10
1040,,Oakville,Ontario,-13.0,3.0,77.0,-57.0,-44.0,17.0,2020-11-11
1041,,Oakville,Ontario,-18.0,3.0,56.0,-55.0,-41.0,17.0,2020-11-12
1042,,Oakville,Ontario,-17.0,0.0,32.0,-52.0,-40.0,17.0,2020-11-13
1043,,Oakville,Ontario,-16.0,8.0,117.0,-29.0,-2.0,8.0,2020-11-14
1044,,Oakville,Ontario,-25.0,-10.0,-41.0,-38.0,-13.0,8.0,2020-11-15
1045,,Oakville,Ontario,-26.0,-2.0,6.0,-60.0,-43.0,18.0,2020-11-16
1046,,Oakville,Ontario,-26.0,-3.0,6.0,-59.0,-43.0,18.0,2020-11-17
1047,,Oakville,Ontario,-22.0,-2.0,7.0,-58.0,-44.0,19.0,2020-11-18
1048,,Oakville,Ontario,-21.0,2.0,38.0,-57.0,-41.0,18.0,2020-11-19
1049,,Oakville,Ontario,-19.0,3.0,80.0,-50.0,-40.0,17.0,2020-11-20
1050,,Oakville,Ontario,-18.0,10.0,62.0,-28.0,-4.0,8.0,2020-11-21
1051,,Oakville,Ontario,-35.0,-14.0,-43.0,-37.0,-16.0,10.0,2020-11-22
1052,,Oakville,Ontario,-23.0,2.0,-2.0,-58.0,-44.0,19.0,2020-11-23
1053,,Oakville,Ontario,-21.0,2.0,3.0,-57.0,-43.0,18.0,2020-11-24
1054,,Oakville,Ontario,-19.0,0.0,-11.0,-56.0,-44.0,20.0,2020-11-25
1055,,Oakville,Ontario,-13.0,6.0,19.0,-53.0,-42.0,18.0,2020-11-26
1056,,Oakville,Ontario,-14.0,6.0,24.0,-49.0,-45.0,18.0,2020-11-27
1057,,Oakville,Ontario,-12.0,14.0,116.0,-19.0,-5.0,9.0,2020-11-28
1058,,Oakville,Ontario,-12.0,6.0,97.0,-20.0,-10.0,7.0,2020-11-29
1059,,Oakville,Ontario,-22.0,0.0,-32.0,-59.0,-45.0,19.0,2020-11-30
1060,,Oakville,Ontario,-31.0,-8.0,-1.0,-59.0,-46.0,20.0,2020-12-01
1061,,Oakville,Ontario,-18.0,3.0,8.0,-54.0,-44.0,19.0,2020-12-02
1062,,Oakville,Ontario,-16.0,6.0,17.0,-54.0,-41.0,19.0,2020-12-03
1063,,Oakville,Ontario,-20.0,2.0,1.0,-48.0,-40.0,19.0,2020-12-04
1064,,Oakville,Ontario,-14.0,13.0,70.0,-15.0,-5.0,9.0,2020-12-05
1065,,Oakville,Ontario,-15.0,6.0,41.0,-11.0,-12.0,8.0,2020-12-06
1066,,Oakville,Ontario,-20.0,4.0,16.0,-55.0,-43.0,18.0,2020-12-07
1067,,Oakville,Ontario,-21.0,3.0,25.0,-56.0,-42.0,18.0,2020-12-08
1068,,Oakville,Ontario,-18.0,2.0,1.0,-54.0,-43.0,19.0,2020-12-09
1069,,Oakville,Ontario,-15.0,8.0,39.0,-53.0,-42.0,18.0,2020-12-10
1070,,Oakville,Ontario,-15.0,9.0,60.0,-47.0,-41.0,18.0,2020-12-11
1071,,Oakville,Ontario,-19.0,8.0,0.0,-21.0,-8.0,11.0,2020-12-12
1072,,Oakville,Ontario,-12.0,10.0,40.0,-16.0,-11.0,8.0,2020-12-13
1073,,Oakville,Ontario,-17.0,9.0,15.0,-54.0,-44.0,18.0,2020-12-14
1074,,Oakville,Ontario,-16.0,12.0,14.0,-53.0,-43.0,18.0,2020-12-15
1075,,Oakville,Ontario,-15.0,6.0,-9.0,-56.0,-45.0,20.0,2020-12-16
1076,,Oakville,Ontario,-11.0,13.0,5.0,-51.0,-43.0,19.0,2020-12-17
1077,,Oakville,Ontario,-12.0,13.0,26.0,-47.0,-41.0,18.0,2020-12-18
1078,,Oakville,Ontario,-12.0,20.0,49.0,-15.0,-7.0,10.0,2020-12-19
1079,,Oakville,Ontario,-8.0,16.0,32.0,-8.0,-11.0,8.0,2020-12-20
1080,,Oakville,Ontario,3.0,40.0,51.0,-50.0,-52.0,18.0,2020-12-21
1081,,Oakville,Ontario,5.0,46.0,45.0,-50.0,-52.0,18.0,2020-12-22
1082,,Oakville,Ontario,15.0,63.0,71.0,-47.0,-54.0,18.0,2020-12-23
1083,,Oakville,Ontario,-14.0,46.0,3.0,-57.0,-68.0,24.0,2020-12-24
1084,,Oakville,Ontario,-87.0,-79.0,25.0,-85.0,-89.0,32.0,2020-12-25
1085,,Oakville,Ontario,-69.0,-48.0,52.0,-64.0,-47.0,16.0,2020-12-26
1086,,Oakville,Ontario,-54.0,-21.0,63.0,-53.0,-29.0,11.0,2020-12-27
1087,,Oakville,Ontario,-49.0,-8.0,43.0,-77.0,-77.0,29.0,2020-12-28
1088,,Oakville,Ontario,-42.0,2.0,94.0,-71.0,-66.0,25.0,2020-12-29
1089,,Oakville,Ontario,-40.0,8.0,-11.0,-72.0,-67.0,27.0,2020-12-30
1090,,Oakville,Ontario,-35.0,26.0,86.0,-73.0,-70.0,26.0,2020-12-31
1091,,Oakville,Ontario,-82.0,-76.0,56.0,-87.0,-89.0,35.0,2021-01-01
1092,,Oakville,Ontario,-57.0,-16.0,77.0,-61.0,-31.0,15.0,2021-01-02
1093,,Oakville,Ontario,-56.0,-20.0,28.0,-59.0,-27.0,12.0,2021-01-03
1094,,Oakville,Ontario,-49.0,-8.0,14.0,-70.0,-53.0,23.0,2021-01-04
1095,,Oakville,Ontario,-49.0,-9.0,7.0,-70.0,-53.0,23.0,2021-01-05
1096,,Oakville,Ontario,-48.0,-12.0,15.0,-72.0,-54.0,24.0,2021-01-06
1097,,Oakville,Ontario,-49.0,-10.0,31.0,-70.0,-53.0,24.0,2021-01-07
1098,,Oakville,Ontario,-49.0,-13.0,10.0,-70.0,-51.0,24.0,2021-01-08
1099,,Oakville,Ontario,-50.0,-6.0,135.0,-56.0,-18.0,13.0,2021-01-09
1100,,Oakville,Ontario,-53.0,-12.0,56.0,-56.0,-24.0,11.0,2021-01-10
1101,,Oakville,Ontario,-52.0,-14.0,3.0,-70.0,-52.0,23.0,2021-01-11
1102,,Oakville,Ontario,-51.0,-12.0,-5.0,-71.0,-53.0,23.0,2021-01-12
1103,,Oakville,Ontario,-48.0,-8.0,3.0,-71.0,-54.0,23.0,2021-01-13
1104,,Oakville,Ontario,-58.0,-23.0,2.0,-74.0,-56.0,25.0,2021-01-14
1105,,Oakville,Ontario,-57.0,-23.0,-20.0,-75.0,-55.0,26.0,2021-01-15
1106,,Oakville,Ontario,-57.0,-13.0,111.0,-64.0,-24.0,15.0,2021-01-16
1107,,Oakville,Ontario,-59.0,-23.0,37.0,-67.0,-29.0,12.0,2021-01-17
1108,,Oakville,Ontario,-56.0,-21.0,6.0,-74.0,-56.0,24.0,2021-01-18
1109,,Oakville,Ontario,-57.0,-20.0,1.0,-75.0,-57.0,24.0,2021-01-19
1110,,Oakville,Ontario,-55.0,-22.0,-11.0,-74.0,-57.0,26.0,2021-01-20
1111,,Oakville,Ontario,-53.0,-15.0,8.0,-72.0,-56.0,25.0,2021-01-21
1112,,Oakville,Ontario,-54.0,-18.0,-12.0,-72.0,-54.0,25.0,2021-01-22
1113,,Oakville,Ontario,-54.0,-9.0,70.0,-63.0,-22.0,14.0,2021-01-23
1114,,Oakville,Ontario,-57.0,-18.0,42.0,-63.0,-26.0,12.0,2021-01-24
1115,,Oakville,Ontario,-54.0,-15.0,32.0,-74.0,-55.0,23.0,2021-01-25
1116,,Oakville,Ontario,-65.0,-38.0,-14.0,-76.0,-59.0,26.0,2021-01-26
1117,,Oakville,Ontario,-51.0,-15.0,16.0,-73.0,-56.0,25.0,2021-01-27
1118,,Oakville,Ontario,-52.0,-15.0,-8.0,-73.0,-55.0,25.0,2021-01-28
1119,,Oakville,Ontario,-53.0,-17.0,-9.0,-72.0,-53.0,25.0,2021-01-29
1120,,Oakville,Ontario,-51.0,-6.0,108.0,-62.0,-19.0,14.0,2021-01-30
1121,,Oakville,Ontario,-56.0,-17.0,15.0,-65.0,-24.0,12.0,2021-01-31
1122,,Oakville,Ontario,-54.0,-16.0,-6.0,-76.0,-55.0,24.0,2021-02-01
1123,,Oakville,Ontario,-53.0,-17.0,10.0,-74.0,-55.0,24.0,2021-02-02
1124,,Oakville,Ontario,-51.0,-17.0,36.0,-75.0,-55.0,24.0,2021-02-03
1125,,Oakville,Ontario,-50.0,-13.0,48.0,-73.0,-54.0,24.0,2021-02-04
1126,,Oakville,Ontario,-54.0,-21.0,-20.0,-72.0,-54.0,25.0,2021-02-05
1127,,Oakville,Ontario,-53.0,-7.0,37.0,-66.0,-17.0,14.0,2021-02-06
1128,,Oakville,Ontario,-54.0,-13.0,18.0,-62.0,-22.0,11.0,2021-02-07
1129,,Oakville,Ontario,-55.0,-19.0,2.0,-74.0,-51.0,22.0,2021-02-08
1130,,Oakville,Ontario,-52.0,-14.0,16.0,-72.0,-51.0,22.0,2021-02-09
1131,,Oakville,Ontario,-50.0,-13.0,1.0,-73.0,-51.0,23.0,2021-02-10
1132,,Oakville,Ontario,-47.0,-7.0,14.0,-71.0,-49.0,23.0,2021-02-11
1133,,Oakville,Ontario,-51.0,-14.0,-16.0,-71.0,-50.0,24.0,2021-02-12
1134,,Oakville,Ontario,-55.0,-5.0,12.0,-62.0,-22.0,15.0,2021-02-13
1135,,Oakville,Ontario,-39.0,14.0,97.0,-55.0,-17.0,9.0,2021-02-14
1136,,Oakville,Ontario,-71.0,-55.0,106.0,-85.0,-84.0,31.0,2021-02-15
1137,,Oakville,Ontario,-48.0,-15.0,-23.0,-71.0,-60.0,26.0,2021-02-16
1138,,Oakville,Ontario,-28.0,8.0,2.0,-64.0,-48.0,21.0,2021-02-17
1139,,Oakville,Ontario,-37.0,-4.0,-8.0,-64.0,-47.0,22.0,2021-02-18
1140,,Oakville,Ontario,-35.0,-4.0,-3.0,-61.0,-46.0,22.0,2021-02-19
1141,,Oakville,Ontario,-22.0,19.0,99.0,-30.0,-8.0,11.0,2021-02-20
1142,,Oakville,Ontario,-22.0,10.0,83.0,-29.0,-13.0,8.0,2021-02-21
1143,,Oakville,Ontario,-37.0,-8.0,-13.0,-66.0,-49.0,21.0,2021-02-22
1144,,Oakville,Ontario,-30.0,-2.0,7.0,-64.0,-47.0,20.0,2021-02-23
1145,,Oakville,Ontario,-26.0,-6.0,20.0,-65.0,-48.0,21.0,2021-02-24
1146,,Oakville,Ontario,-25.0,-2.0,31.0,-65.0,-46.0,21.0,2021-02-25
1147,,Oakville,Ontario,-25.0,-1.0,33.0,-61.0,-44.0,19.0,2021-02-26
1148,,Oakville,Ontario,-18.0,9.0,106.0,-38.0,-8.0,10.0,2021-02-27
1149,,Oakville,Ontario,-23.0,-2.0,12.0,-41.0,-13.0,9.0,2021-02-28
1150,,Oakville,Ontario,-32.0,-10.0,-7.0,-67.0,-47.0,20.0,2021-03-01
1151,,Oakville,Ontario,-29.0,-5.0,17.0,-66.0,-47.0,20.0,2021-03-02
1152,,Oakville,Ontario,-23.0,-3.0,47.0,-64.0,-48.0,20.0,2021-03-03
1153,,Oakville,Ontario,-26.0,-2.0,14.0,-63.0,-46.0,21.0,2021-03-04
1154,,Oakville,Ontario,-25.0,-3.0,9.0,-60.0,-44.0,20.0,2021-03-05
